Omega,Kt_H_1,Kr_H_1,power_1
0.7,0.9750884420309937,8.215863333038698e-05,433.3424502580576
0.8,0.9593670941538163,-0.000817874036025068,613.5386884144466
0.9,0.9380226546934437,-0.0006313009010844306,822.7914433041736
1.0,0.9100886188203678,0.0035771974699578823,1058.7117249583064
1.1,0.8653077249590014,-0.004848326925138258,1407.9970831788955
1.25,0.7920995061705073,0.0009172930560010784,1837.5896867136644
1.3,0.7690198459519353,0.009419261630646547,1937.36570190141
