Omega,Kt_H_1,Kr_H_1,power_1
0.7,0.9796676713123578,0.02963666251102315,346.76998860636445
0.8,0.9739489599942025,0.048634864209059936,378.06145234754166
0.9,0.9641510347250964,0.07688065275287093,441.8486800049887
1.0,0.941476989176057,0.11783070997195688,614.8911039816995
1.1,0.8900740234929267,0.17296402980447834,996.7980441376383
1.25,0.7379312865001794,0.25694460649519835,1920.7417121336491
1.3,0.6769817386918932,0.2893431363751664,2171.908502626963
