Omega,Kt_H_1,Kr_H_1,power_1
0.7,1.2784690569833768,0.02331578401913137,-5592.88489272385
0.8,1.2149082394579003,0.007452976676811218,-3668.6931809968105
0.9,1.1432933120632716,-0.00029356658291024296,-2103.8125414221145
1.0,1.0668236144854097,0.0067484686574605934,-851.7623863073379
1.1,0.9828621847140981,-0.009300475233703032,189.97231799953866
1.25,0.8554346730832436,-0.011202848876450844,1322.325716329003
1.3,0.815877533075147,0.009079013885572085,1585.2026960031492
