Omega,Kt_H_1,Kr_H_1,power_1
0.7,0.9875134003853296,-0.00034300546903143214,0.0
0.8,0.9788367757159557,-0.0015279866349230398,0.0
0.9,0.9665962257081603,-0.002155603595941913,0.0
1.0,0.9466816952150753,-0.004485022960856955,0.0
1.1,0.9239772369666039,-0.0008892437355286775,0.0
1.25,0.869655318268534,0.009191400391681537,0.0
1.3,0.844202313427796,0.010225465980442383,0.0
