Omega,Kt_H_1,Kr_H_1,power_1
0.7,1.0118982367386384,0.004740612942768063,-0.0
0.8,1.019153944990298,0.006252614034918169,-0.0
0.9,1.023807671717475,0.007218417043436842,-0.0
1.0,1.0216471543171481,0.010000207426594576,-0.0
1.1,1.0057773259581628,0.01674530368193583,-0.0
1.25,0.8668876296928595,0.047832484683657306,0.0
1.3,0.7697891518068536,0.06421415562000399,0.0
