Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,0.6140919733089557,0.5213671485388125,0.6098520374244111,0.6252116819222198,0.6804945233127462,0.6234781563425615,2043.3109632011094,2334.851796975011,2108.0807103991597
0.8,0.7072571254604906,0.7907058814178528,0.7069464972596039,0.4684446693739848,0.5779189754946628,0.4690456318992886,2160.4675441026707,314.37411845608966,2159.511140439162
0.9,0.5456762373791652,0.7876962598477449,0.5490160632459881,0.5761545286347283,0.34030291729647216,0.5775154224488656,2536.492803725608,1806.5770826527266,2500.6932648320217
1.0,0.495118405203222,0.5718168168655517,0.4868927810595115,0.5676926625371994,0.7801603030510154,0.5641567286971921,2666.9271377699647,396.8825798122843,2741.400613472029
1.1,0.4521216506933132,0.6139619839466918,0.4503391197237596,0.4325159375718778,0.7479985303060864,0.4299480708125439,3410.5246873278743,356.16982223803535,3431.9533000483175
1.25,0.6478335860526876,0.48128196547995594,0.6487250023952187,0.41186216491528244,0.8548826569733561,0.4047410391411541,2025.5208071936459,185.1673763231188,2048.501240234978
1.3,0.6088585189970842,0.5797645627607443,0.6117917252917388,0.42328488905615963,0.8046817301762788,0.4171001758397284,2134.656595238413,77.58745933265577,2142.32563930679
