Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kt_H_4,Kr_H_1,Kr_H_2,Kr_H_3,Kr_H_4,power_1,power_2,power_3,power_4
[1.25663706 0.8975979  0.6981317  0.57119866 0.48332195],0.86928264192434,0.5962172281580447,0.7324958140261875,0.7540707883672031,0.029842074883377097,0.05424615249999636,0.06686104198030364,0.06533587982961114,1194.4130714235291,3147.635655109246,2251.7766241046147,2095.4158102652173
[1.25663706 0.8975979  0.6981317  0.57119866 0.48332195],1.0484244498579112,0.7852927621200833,0.8276802608358096,1.0645341389350584,0.04351245845722774,0.08974171655206185,-0.10048423971760484,-0.1176109826601678,-694.3142348758344,2577.474119511972,2093.8417323940894,-1010.1135852462531
[1.25663706 0.8975979  0.6981317  0.57119866 0.48332195],0.975381593194606,1.0021122115305772,1.0099956253638869,0.9472195682930638,0.03072013017230293,0.010707917915092444,-0.030555642822508278,-0.01445634486347166,421.118900712716,-38.35736492205196,-185.6678164822736,905.7501104234545
[1.25663706 0.8975979  0.6981317  0.57119866 0.48332195],0.9847062783995243,0.9603714287461138,0.9697470299099228,0.9412636798053375,-0.0013770254639342897,-0.004928351224463954,-0.010774291866739068,-0.0098395070200795,327.59480542290925,838.2348070298757,641.9280249042016,1229.6374027924658
[1.25663706 0.8975979  0.6981317  0.57119866 0.48332195],0.9753120017910002,0.9595379775530282,0.9677894629050757,0.9584971925641986,0.0017899798190622392,0.0008988205455086576,-0.004448013160163812,-0.006217314568505865,622.0115175511582,1011.3517443133948,808.2512685541249,1036.332762093365
