Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3
0.7,0.9320245395432719,0.9043811028024862,0.9312189915787469,0.02708995571189976,0.01961080394844994,0.027039444341961705
0.8,0.908296271092071,0.8464621901119563,0.9068848479707836,0.042927841128141075,0.034336668113206015,0.042861821640505005
0.9,0.8550400686002159,0.7927474023091304,0.8531190239639338,0.05924819042073892,0.06991433850644269,0.05942981305864414
1.0,0.7642227832042787,0.7518322053000914,0.7610282884967827,0.07434758329561109,0.09288603112793803,0.07437267729321317
1.1,0.6473911648774119,0.7721849858316722,0.6457752187167545,0.032726980727449284,0.07642759127709176,0.030806534768277993
1.25,0.7120517048846798,0.6929036534360071,0.7163053404052864,0.033556984177553595,0.07373440756551597,0.031601503461695435
1.3,0.6414593803516501,0.6217118251004009,0.6452414472278948,0.03887420363550653,0.06931312079494223,0.03722619707391739
