Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3
0.7,0.6589091776545998,0.48638471266047867,0.6524685990218415,0.005851658147524752,0.09802404964808464,0.007852322383372856
0.8,0.7447993272330692,0.4431290719596472,0.7363978313036706,0.007964295668026589,0.06874950260457946,0.009686369540792716
0.9,0.8040650130612207,0.61214667945303,0.797013926629103,0.012324041827593613,0.0044471449579845945,0.014374369415747212
1.0,0.8629579239758287,0.9661485940405099,0.8596450883805551,0.008609334953565417,0.020523045559704967,0.007228999311021056
1.1,0.8929886332811283,1.0284511999270416,0.8887487607199526,-0.0019599638754684845,0.07256743689804757,-0.004083117988069929
1.25,0.8958192116490694,0.9531974702344665,0.8970471773048091,0.05733954579950962,0.10782311452460114,0.05497033060979706
1.3,0.8186092644136124,0.8096117043679435,0.8218910383786093,0.05417691464157026,0.08159032498773566,0.052989581493544824
