Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kt_H_4,Kr_H_1,Kr_H_2,Kr_H_3,Kr_H_4,power_1,power_2,power_3,power_4
[0.57119866],0.9902865139314897,0.9836062769437348,0.9798015395497782,0.9769802822228105,0.0005967750508659587,0.0036635185243044147,0.0012952237228590195,0.0037633331412472936,208.65915084428568,350.83951337283276,431.595015575659,491.04565486033346
