Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,0.37236476985462985,0.4169979907359651,0.3679325955855646,0.0052451898955403475,0.21071680874144305,0.007155617042784446,7585.895565059109,6884.781116164311,7614.584852519696
0.8,0.5922531516102246,0.22860782354499853,0.5857189512273746,-0.028818592089335127,0.06442173030746301,-0.028228843591657338,4996.8778129281645,7271.674985187256,5056.4541099686985
0.9,0.7289928693358542,0.43189538569396574,0.7260590625520912,-0.011548113889344958,-0.05163506274630314,-0.010702204376971669,3208.851998919546,5554.0940952656765,3238.2230866156488
1.0,0.6419958781272311,0.8934104588682651,0.6399502802666419,-0.019193097661037273,-0.04447349854752469,-0.017397255577446424,3621.8440621087625,1232.0377475633402,3638.4162688015836
1.1,0.7212102773150787,0.9699606000431147,0.7162601985503902,-0.038642825558154126,-0.03871387479950961,-0.037585034628632275,2681.0586225715288,323.2636871692752,2721.3910126737774
1.25,0.9465538760104393,1.1763155756426764,0.9412058198410319,0.0637827281905583,0.07236384171957311,0.06337079617774011,493.04983462839215,-1918.3643091271665,543.101888996545
1.3,0.9776129298975558,1.0901475634408093,0.9763485000262344,0.043832742855504314,0.011269193322785087,0.044912505663602165,200.84863270835683,-894.1741254648731,212.11100452816603
