Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,0.9893390988653415,0.9926933719640394,0.9892788312142425,0.00031915958747497086,-0.0027040068289687635,0.00039434656628500875,0.0,0.0,0.0
0.8,0.983562411631679,0.9908586619376031,0.9832378877888882,-0.00397702897755714,0.00256884229712373,-0.0038868677011608677,0.0,0.0,0.0
0.9,0.9873879740198248,0.9741835242905822,0.9869530013817744,-0.0019408579006087168,-0.001154654153494472,-0.0019541104757173633,0.0,0.0,0.0
1.0,1.016084397157678,0.983001932683017,1.0165523885882017,-0.004849546087688172,0.0007146811270781761,-0.004803427212672351,-0.0,0.0,-0.0
1.1,1.0192580346595017,0.9691539329685416,1.0199895260882714,-0.004032370096735072,0.0007991719326656543,-0.004296543024955413,-0.0,0.0,-0.0
1.25,1.0572805043377562,0.9692273160204085,1.058041963046639,0.017310257348520208,0.003758933674714804,0.01726514945358093,-0.0,0.0,-0.0
1.3,1.0548267231287543,0.9804608295045981,1.0554463672518777,0.025776020796905552,-0.004963223923217797,0.026014653302105728,-0.0,0.0,-0.0
