Omega,Kt_H_1,Kr_H_1,power_1
0.7,1.0119431384741733,0.004735984535931159,-211.82793205292938
0.8,1.0157056638787951,0.006644045381954067,-244.3095681232899
0.9,1.0194978197974465,0.007692526767103969,-270.1350937745363
1.0,0.981988775582687,0.014672756292383848,218.75562455357917
1.1,0.9149555279908381,0.02602577850776977,908.9582575823409
1.25,0.8022555900919318,0.05422049352252856,1743.2315848085939
1.3,0.7581942141459624,0.0654618207124722,1995.8705089126754
