Omega,Kt_H_1,Kr_H_1,power_1
0.7,0.7629095388358228,0.2133159601692023,3280.422024373047
0.8,0.7641518205161019,0.1904941692700881,2926.769608618477
0.9,0.774512064356489,0.20976101669077574,2439.549464115007
1.0,0.7328728930686887,0.260489420740146,2435.486974181453
1.1,0.6318055763075936,0.3142955632938802,2813.7631921577026
1.25,0.48941111799165726,0.36517324151242647,3093.044579497777
1.3,0.4632071736120824,0.3671208250602973,3085.6992710775003
