Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kt_H_4,Kr_H_1,Kr_H_2,Kr_H_3,Kr_H_4,power_1,power_2,power_3,power_4
[0.8 1.  1.3],0.975254783183025,0.9946136050907989,0.995721394730579,1.0369388017765369,0.011396322359543978,0.02990792060436977,-0.0330630556409262,0.022723476221740715,375.67368708843816,75.90265392726664,57.37988660760842,-583.8252917812691
[0.8 1.  1.3],0.7981566616249539,1.023472432388388,1.0041110988091075,1.0636046963160435,0.0040861919741686705,-0.034764574572293344,-0.13906614113280308,-0.13210788955115538,2237.5042277755783,-300.2686939428663,-170.0248446972451,-916.8000070530106
[0.8 1.  1.3],0.9559779479311228,0.49959753696113396,0.4455337135645653,1.1346642838471075,0.22344461541844135,0.2493004520445079,-0.39326082398229234,0.12637018785524734,171.5738534506446,3263.9670497385832,3067.6033021834164,-1438.9993085413955
