Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,0.8762219720310889,0.9117900037339342,0.8755497433724461,-0.004793909037105637,0.025141077616373853,-0.0057215161748727095,2045.166428609107,1479.6909428344775,2055.4519444144175
0.8,0.8950037560750085,0.9273746568032454,0.8953572683488771,0.022560129914932725,0.05506417017960619,0.020677050527979413,1529.408160815907,1055.3475351472823,1525.158111927485
0.9,0.8643865974949065,0.8577557731812719,0.8658312663577883,0.1150730347877642,0.018013518957987307,0.11501552074251231,1641.2522646825614,1807.9609477979493,1624.220362853668
1.0,0.6997174266923563,1.0007456201586795,0.6974921192494987,0.1125851578057755,0.06002040346249293,0.11353730429065623,3068.5067402602526,-31.40665860936106,3086.3481136691576
1.1,0.7691754602736083,0.9809981454984635,0.7657605366303718,0.09406212528545477,0.01459889686640059,0.09243612436594928,2239.181459641048,209.77965294752067,2270.258933879272
1.25,0.7941340341592353,0.7728511826063226,0.791993350446731,0.07378426192850407,0.08029730388991463,0.07675283764581375,1794.8258513416956,1954.3614068388465,1809.3682288540215
1.3,0.7465656445668598,0.8769605557025001,0.7463538304057906,-0.005390829187664425,0.09229222246775959,-0.0039862986679573,2099.0386316369863,1054.816537216543,2100.60074131954
