Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kt_H_4,Kr_H_1,Kr_H_2,Kr_H_3,Kr_H_4,power_1,power_2,power_3,power_4
0.7,1.0067408478370048,0.9867485931354487,0.9905006546752729,0.9834976756791352,0.01242634507607152,0.006828353816206068,-0.0050802258543389,0.003831921052928777,-120.49780058446073,231.4615875690995,166.30552280653635,288.15476432508046
1.0,0.9171710793763579,1.0747292550424583,1.088028516279733,1.0468584911497023,0.00019620877277776446,0.13356273899413212,0.01420054622666978,-0.1297875613926984,979.0044438935095,-1065.8390247974476,-1134.4305479996674,-695.1641712257194
1.3,1.0497563428380223,1.3460228269564332,1.1185053760284736,1.6053588810687485,0.30964841302974094,0.37730566220211725,0.12748255920648213,0.8362035698731001,-938.3819342257771,-4524.903156869141,-1267.6734097827755,-10795.672635735067
