Omega,Kt_H_1,Kr_H_1,power_1
0.7,0.9138408368519653,-0.006398828019433922,0.0
0.8,0.8467560352492844,0.0017948241810070709,0.0
0.9,0.7749779112640901,0.008372285674025148,0.0
1.0,0.7195781564047891,0.005784573384920888,0.0
1.1,0.658564982616947,-0.036451605431649936,0.0
1.25,0.5837458087329797,-0.0938278625585166,0.0
1.3,0.5549597500136765,-0.05231492545560268,0.0
