Omega,Kt_H_1,Kr_H_1,power_1
0.7,1.0087272619135725,0.003527990505994838,-0.0
0.8,1.0150810439146847,0.004540912851518586,-0.0
0.9,1.0193619813386814,0.005106808181843281,-0.0
1.0,1.0188131241007097,0.006167479387093389,-0.0
1.1,1.0080048749452868,0.009839313372349556,-0.0
1.25,0.9542784242770762,0.03106418981369341,0.0
1.3,0.8581384116402302,0.04701283308489468,0.0
