Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3
0.7,0.9249092234194607,0.8692036661249725,0.9231483946720918,0.0003948042004311425,0.006156083476734908,0.0005242861970380375
0.8,0.9157614399242311,0.8439067125680433,0.9135517950238126,0.008404137181464044,-0.003374688260743941,0.00858036169985188
0.9,0.8915282246163347,0.8626408640918712,0.8885410098090365,0.008094170807718903,-0.01018539977207178,0.008910492798034575
1.0,0.908614786506322,0.982364446135518,0.9059745069643587,0.006537071952052109,0.024488204772735722,0.005229627740606313
1.1,0.9123992454291913,1.015588164993438,0.9089095763309667,5.534937197548828e-05,0.0706611871963907,-0.0021536350453470465
1.25,0.8833967687098009,1.0264052208557457,0.881960016682849,0.06521958635309177,0.14064714428758007,0.06225683999849241
1.3,0.8459540361712342,0.9312542181797716,0.8467080325003509,0.08791718399136528,0.15498809053352125,0.08588811981538313
