Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,1.0093014750253428,1.0083643455755973,1.0094097385324954,0.003310270796333281,0.008455059728915248,0.003294826804468798,-0.0,-0.0,-0.0
0.8,1.0122316654511205,0.9931514979967085,1.0122859461414804,0.0048861602619825195,0.007851141471221457,0.004792304666170866,-0.0,0.0,-0.0
0.9,1.0165081697112328,1.0058113755864675,1.016924943637632,0.004202735226879417,0.0034677493433563633,0.004102660050997686,-0.0,-0.0,-0.0
1.0,0.9689384163021839,1.0328827051777192,0.9686610138684848,0.010492940228435499,0.01172592682848328,0.01001991088731713,0.0,-0.0,0.0
1.1,0.8757732874919228,1.076814450518178,0.8726195350228788,0.06865178814379425,0.016879322902491056,0.0664541618099701,0.0,-0.0,0.0
1.25,0.8135696412004959,0.854004912675539,0.8027324780741494,0.225926145805035,0.20448554261084406,0.2274856552255855,0.0,0.0,0.0
1.3,0.5289472480407311,1.1386713140569782,0.5246650955917849,0.12888701529331703,0.19567441142298225,0.1279723926781029,0.0,-0.0,0.0
