Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,0.5099629956871591,0.6729152321196794,0.501087958883303,0.285618911058795,0.3275016347174742,0.2856835583517766,5798.384589542721,3874.5853707607216,5877.088412363842
0.8,0.7169448871009917,0.5037499760195576,0.711402219464024,0.40318761139538517,0.406332212579656,0.4046382579083316,2492.4813325439422,4478.4247072102235,2544.460916873744
0.9,0.732083076821671,0.6512782135144831,0.7325817132449878,0.40939389221388756,0.18278949319064658,0.41197936096833604,2030.7306413160925,3715.6845559297785,2011.1805492911587
1.0,0.5400774336908876,0.726067971506736,0.5451097189618672,0.31173309371538893,0.4328634485616026,0.3138140338081213,3767.7474604924987,1759.8629387104202,3726.0545844913536
1.1,0.31783008892975256,0.5208879783969053,0.3080299364032239,0.45927674668914087,0.5259059794590877,0.45827235800222477,3856.279645450934,2533.85867525673,3895.821074837905
1.25,0.5859357317968712,0.7695282299534774,0.5789068397715071,0.3861175114172101,0.6193767102955798,0.38858668576497113,2503.4974547913753,119.35087514945091,2534.444769940256
1.3,0.49416897138352334,0.8328447823484879,0.4908395232406363,0.40799426216593315,0.6095342208687866,0.408097397799505,2794.8774922899465,-309.0264142349125,2810.031211398491
