Omega,Kt_H_1,Kt_H_2,Kt_H_3,Kr_H_1,Kr_H_2,Kr_H_3,power_1,power_2,power_3
0.7,0.9665624344316434,0.9388320274327842,0.9661278471830365,-0.001939682535055276,-0.0017190904311746857,-0.001931115317044374,579.1104449512495,1044.4732125926648,586.5082050965165
0.8,0.9588374405879554,0.9365786244230976,0.9584537589645475,0.0009332520685856327,-0.007209296773410423,0.000949895560499181,621.3667160592089,946.1040083378341,627.0355336732873
0.9,0.9368811582295382,0.9592853247053584,0.9364485469738101,-0.0026893981435902603,-0.005734578700706483,-0.002624271952820334,837.4052679696044,546.2217344967648,842.9591523077335
1.0,0.9181270705771902,0.9922616468786392,0.9178734880048797,-0.005343811042914481,0.0016375698144395212,-0.005332794732482493,968.0117378233966,95.03011768133523,970.8828080099563
1.1,0.9438977321076585,0.9827610836422066,0.9436390111279822,0.0023244008446223763,0.004391496679503115,0.002229450715715231,611.197440630845,191.4628222857295,613.9368733276124
1.25,0.9229656671391638,0.902093030743645,0.925379810710748,0.012560786123008594,0.01431478814784648,0.012474264790265588,729.8354267615861,917.4852981488823,707.8382341258639
1.3,0.8926171447210456,0.8425744383313323,0.8963972592536277,0.0181058409522028,0.007859896962800761,0.01837517943258815,962.2660675303948,1375.3281555576264,930.1481125292106
