Omega,Kt_H_1,Kr_H_1,power_1
0.7,1.29228699242048,0.026926839588452323,-5907.341240944517
0.8,1.232533207386013,0.010484624573634749,-4001.536401032791
0.9,1.1646264859980802,0.0011747818602556581,-2441.0897449930044
1.0,1.09178271448168,-0.0021564598619087105,-1183.667939111481
1.1,1.0120900035736606,-0.000939818188477437,-136.34487354805447
1.25,0.8892380783277753,0.007681978679112467,1031.7787114364253
1.3,0.8485592272200927,0.009332876234181997,1327.2098157677065
